DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
11/21/2025,late,174056704330074,01-740567-04-00,1813,20963119,100,Press fit NOK,620,15.613
12/9/2025,late,174137501975698,01-741375-01-00,2512,20963301,70,Final Test Radar NOK,635,15.912
12/9/2025,late,100792205818437,01-007922-05-10,1802,20963685,220,Final Test Radar NOK,635,20.5
11/9/2025,night,174056804813080,01-740568-04-00,1813,20963578,90,Machine system error test chamber,642,11.65
11/1/2025,LATE,174282401922157,01-742824-01-10,2512,20963248,110,Milling NOK,638,15.22
2/22/2026,NIGHT,174056904119652,01-740569-04-00,2010,20963364,120,Final Test Radar NOK,635,15.683
4/16/2026,night ,174057004764260,01-740570-04-00,1802,20963933,110,Electrical fault,25,17.285
11/18/2025,early,100792205786134,01-007922-05-10,2512,20963223,70,Machine Error,599,20.449
3/24/2026,night,174056704585882,01-740567-04-00,2513,20963119,120,Final Test Radar NOK,635,15.635
2/28/2026,night,174282501615200,01-742825-01-00,1794,20963741,240,Final Test Radar NOK,635,2.545
12/25/2025,early,174057004196783,01-740570-04-00,2010,20963933,250,Final Test Radar NOK,635,17.243
1/26/2026,early,174137401356578,01-741374-01-20,1812,20963712,70,Final Test Radar NOK,635,15.073
2/26/2026,late,174057004186973,01-740570-04-00,1804,20963047,40,Automatical optical check NOK,275,17.262
3/22/2026,early,174057004360735,01-740570-04-00,1807,20963933,80,Machine system error Label Verification,644,17.235
12/21/2025,night,100792205569794,01-007922-05-10,1802,20963223,120,Final Test Radar NOK,635,20.488
11/14/2025,night,174137501620230,01-741375-01-00,1802,20963243,60,AOI NOK,275,15.914
2/25/2026,late,174056904870214,01-740569-04-00,1814,20963569,360,Final Test Radar NOK,635,15.613
11/25/2025,night,174137401231465,01-741374-01-20,2026,20963848,110,Final Test Radar NOK,635,15.147
2/20/2026,night,100814205518731,01-008142-05-10,2513,20963253,90,Final Test Radar NOK,635,20.512
3/4/2026,early,174282301576287,01-742823-01-00,2010,20963245,90,Barcode/datamatrix code quality NOK,488,15.409
4/4/2026,early,174056704829987,01-740567-04-00,1794,20963119,70,Automatical optical check NOK,275,15.669
4/24/2026,late,174057004184170,01-740570-04-00,1812,20963933,190,Barcode/datamatrix code quality NOK,488,17.207
4/11/2026,late,174057004709888,01-740570-04-00,2512,20963100,360,Solder paste inspection NOK,680,17.196
12/12/2025,early,174137401886343,01-741374-01-10,1806,20963638,80,Final Test Radar NOK,635,15.708
12/15/2025,late,174137401343394,01-741374-01-10,2026,20963638,60,Milling NOK,638,15.695
12/10/2025,night,174137401552025,01-741374-01-10,1794,20963638,110,Miscellaneous Defects,129,15.664
11/4/2025,late,174137401366229,01-741374-01-20,2513,20963848,360,Automatical optical check NOK ,275,
3/26/2026,night,174056704204545,01-740567-04-00,2512,20963119,250,Machine system error Label Verification,644,15.691
3/2/2026,night,174056904614788,01-740569-04-00,2512,20963364,360,Final Test Radar NOK,635,15.617
11/30/2025,night,174137401234797,01-741374-01-10,1804,20963638,360,Final Test Radar NOK,635,15.696
2/3/2026,early,174282401655825,01-742824-01-10,1792,20963248,70,MES Error,640,15.18
12/11/2025,late,174057004185916,01-740570-04-00,2513,20963047,50,Final Test Radar NOK,635,17.268
4/11/2026,early,174282301384686,01-742823-01-00,1795,20963674,230,Final Test Radar NOK,635,15.421
2/3/2026,early,174056704104509,01-740567-04-00,1807,20963887,20,Label position NOK,564,15.689
11/8/2025,night,174282401831069,01-742824-01-10,1792,20963304,110,Final Test Radar NOK,635,15.152
2/28/2026,LATE,174057004457819,01-740570-04-00,1804,20963933,30,Final Test Radar NOK,635,17.221
12/2/2025,late,174137401257352,01-741374-01-20,1792,20963848,50,Solder paste inspection NOK,680,15.071
1/28/2026,late,174056704137581,01-740567-04-00,1795,20963653,110,Final Test Radar NOK,635,15.647
4/14/2026,early,174056704940346,01-740567-04-00,2512,20963653,250,Machine system error Label Verification,644,15.67
12/27/2025,night,174282601528357,01-742826-01-10,1807,20963674,100,Final Test Radar NOK,635,0.944
4/27/2026,EARLY,174137501589887,01-741375-01-00,1795,20963243,230,Electrical fault,25,15.84
4/2/2026,late,174056804921032,01-740568-04-00,2512,20963109,190,X-Ray inspection (AXI) NOK,616,11.632
3/31/2026,night,174056804386604,01-740568-04-00,2512,20963253,240,Final Test Radar NOK,635,11.636
12/14/2025,late,174137501308902,01-741375-01-00,1806,20963611,110,Final Test Radar NOK,635,15.89
3/18/2026,early,174282601673258,01-742826-01-10,1795,20963109,250,,,0.966
3/2/2026,night,174137501700535,01-741375-01-00,2026,20963611,110,Machine system error Label Verification,644,15.884
12/21/2025,night,174056804879769,01-740568-04-00,1792,20963066,300,,,11.612
1/16/2026,early,100814205463625,01-008142-05-10,2483,20963797,180,Final Test Radar NOK,635,20.464
11/6/2025,late,174137401138449,01-741374-01-20,1802,20963848,120,,275,15.124
4/15/2026,early,174137401281917,01-741374-01-10,1808,20963674,120,Final Test Radar NOK,635,15.616
3/10/2026,early,100792205820184,01-007922-05-10,2513,20963183,40,Automatical optical check NOK,275,20.449
4/21/2026,late,100792205447148,01-007922-05-10,2010,20963712,110,Final Test Radar NOK,635,20.535
3/20/2026,early,100814205961949,01-008142-05-10,2026,20963253,360,Machine system error Label Verification,644,20.441
4/19/2026,night,174282601352528,01-742826-01-10,2513,20963537,300,Barcode/datamatrix code quality NOK,488,0.943
2/4/2026,late,100792205876482,01-007922-05-10,1814,20963685,60,Miscellaneous Defects,129,
2/19/2026,early,100792205917070,01-007922-05-10,2513,20963223,20,Automatical optical check NOK,275,20.485
11/17/2025,early,174057004447611,01-740570-04-00,1795,20963933,120,Final Test Radar NOK,635,17.21
1/19/2026,night,174137401524094,01-741374-01-10,2483,20963611,120,,129,15.649
4/23/2026,late,174056704946188,01-740567-04-00,2513,20963964,260,MES Error,640,15.676
4/16/2026,late,174056704937738,01-740567-04-00,2026,20963887,190,Barcode/datamatrix code quality NOK,488,15.695
12/11/2025,early,174056704163920,01-740567-04-00,1792,20963452,20,Machine system error Label Verification,644,15.662
4/4/2026,night,174137401749310,01-741374-01-20,1802,20963846,120,Miscellaneous Defects,129,15.095
3/15/2026,early,174282601557125,01-742826-01-10,2010,20963537,230,Barcode/datamatrix code quality NOK,488,0.964
12/19/2025,early,174056904841242,01-740569-04-00,2483,20963741,100,Solder paste inspection NOK,680,15.66
2/24/2026,early,174137501205549,01-741375-01-00,1795,20963243,40,Electrical fault,25,15.835
11/23/2025,late,174137401230485,01-741374-01-20,2010,20963846,230,Final Test Radar NOK,635,15.141
3/20/2026,early,100792205794070,01-007922-05-10,1804,20963045,110,Automatical optical check NOK,275,20.446
11/17/2025, late,174137501436574,01-741375-01-00,1807,20963301,260,Final Test Radar NOK,635,15.906
11/27/2025,Early,174137401141316,01-741374-01-20,1794,20963887,60,Final Test Radar NOK,635,15.087
11/18/2025,night,174282301770556,01-742823-01-00,1792,20963047,30,Final Test Radar NOK,635,15.404
11/21/2025,night,100792205123329,01-007922-05-10,2483,20963045,300,Automatical optical check NOK ,275,20.502
3/23/2026,late,174056804184252,01-740568-04-00,1795,20963964,260,Automatical optical check NOK,275,11.632
3/22/2026,night,174056804905973,01-740568-04-00,1814,20963964,230,Barcode/datamatrix code quality NOK,488,11.634
3/25/2026,late,174137401716708,01-741374-01-10,2010,20963638,360,Automatical optical check NOK,275,15.683
1/2/2026,early,100792205619333,01-007922-05-10,1807,20963537,300,Solder paste inspection NOK,680,20.442
11/17/2025,night,174056804677482,01-740568-04-00,2010,20963114,30,Dispensing sealant NOK,633,11.63
4/12/2026,early,174282601976822,01-742826-01-10,2026,20963537,240,X-Ray inspection (AXI) NOK,616,1.014
11/13/2025,late,174056904404955,01-740569-04-00,2512,20963741,250,Solder paste inspection NOK,680,15.662
11/16/2025,late,174282401230738,01-742824-01-10,1812,20963933,40,Final Test Radar NOK,635,15.153
2/7/2026,late,100814205156015,01-008142-05-10,1802,20963767,250,Barcode/datamatrix code quality NOK,488,20.457
1/6/2026,night,174282401797840,01-742824-01-10,1813,20963253,220,Final Test Radar NOK,635,15.156
11/26/2025,late,174282601539674,01-742826-01-10,1812,20963887,300,AOI NOK,275,0.935
11/4/2025,LATE,174282501189913,01-742825-01-00,1807,20963066,230,Solder paste inspection NOK,680,2.609
1/10/2026,early,174282601704270,01-742826-01-10,1802,20963243,240,Machine system error Label Verification,644,0.959
4/19/2026,night,174282501649437,01-742825-01-00,1806,20963248,250,Final Test Radar NOK,635,2.578
2/8/2026,night,174282401160541,01-742824-01-10,2512,20963248,110,Miscellaneous Defects,129,15.19
4/11/2026,late,174056904991930,01-740569-04-00,1812,20963741,80,Solder paste inspection NOK,680,15.673
11/17/2025,early,174056904848244,01-740569-04-00,2512,20963569,60,MES Error,640,
1/1/2026,late,174282601799352,01-742826-01-10,1792,20963569,90,Machine system error Label Verification,644,1.013
11/20/2025,early,100792205497024,01-007922-05-10,1802,20963685,50,Connection Error,602,20.493
4/18/2026,Night,174282601220236,01-742826-01-10,1792,20963109,360,Final Test Radar NOK,635,0.948
11/9/2025,early,100792205358477,01-007922-05-10,1794,20963712,230,Final Test Radar NOK,635,20.473
1/24/2026,late,174056904729091,01-740569-04-00,1806,20963364,70,Machine system error Label Verification,644,15.645
3/14/2026,night,174282401156177,01-742824-01-10,2513,20963109,90,Process error,596,15.166
3/28/2026,late,100792205779525,01-007922-05-10,1813,20963183,20,Final Test Radar NOK,635,20.525
4/17/2026,late,100792205876685,01-007922-05-10,2026,20963223,180,Connection Error,602,20.524
12/5/2025,late,174282501622659,01-742825-01-00,1808,20963245,250,Press fit NOK,620,2.548
11/26/2025,night,174056704944178,01-740567-04-00,1794,20963653,110,MES Error,640,15.675
3/6/2026,early,174137401841561,01-741374-01-10,1792,20963638,300,Final Test Radar NOK,635,15.666
11/3/2025,night,174056904898134,01-740569-04-00,1804,20963741,190,Final Test Radar NOK,635,15.633
2/12/2026,night,174056904204656,01-740569-04-00,1794,20963674,360,Final Test Radar NOK,635,15.646
12/29/2025,night,174056904789115,01-740569-04-00,2512,20963364,30,Final Test Radar NOK,635,15.706
2/28/2026,night,174282301419304,01-742823-01-00,1795,20963767,230,Machine system error Label Verification,644,15.442
12/18/2025,late,174282501444930,01-742825-01-00,1807,20963066,30,Final Test Radar NOK,635,2.571
1/8/2026,late,100792205801324,01-007922-05-10,2010,20963712,190,Final Test Radar NOK,635,20.54
3/6/2026,late,174056704904308,01-740567-04-00,1812,20963248,20,Solder paste printing missing,623,15.631
1/30/2026,LATE,174056904254804,01-740569-04-00,2513,20963741,260,Final Test Radar NOK,635,15.646
2/1/2026,early,174056904489439,01-740569-04-00,1795,20963741,90,Process error,596,15.66
1/31/2026,early,174282401450616,01-742824-01-10,2512,20963304,80,Final Test Radar NOK,635,15.233
1/24/2026,night,174282601663147,01-742826-01-10,1806,20963537,120,MES Error,640,0.932
1/19/2026,night,174056804410016,01-740568-04-00,1804,20963964,80,Final Test Radar NOK,635,11.666
1/12/2026,early,174137401487519,01-741374-01-20,2513,20963848,40,Miscellaneous Defects,129,15.095
1/13/2026,Early,174056904266850,01-740569-04-00,1807,20963774,50,Miscellaneous Defects,129,15.636
12/25/2025,early ,100792205483394,01-007922-05-10,1794,20963578,180,Machine system error test chamber,642,20.464
11/27/2025,night,174056704164518,01-740567-04-00,1814,20963452,30,Final Test Radar NOK,635,15.679
11/20/2025,night,174057004460572,01-740570-04-00,2483,20963933,100,Final Test Radar NOK,635,17.255
2/18/2026, late,174056704815707,01-740567-04-00,1794,20963653,30,,,15.694
3/29/2026,early,100814205655178,01-008142-05-10,2010,20963240,190,Final Test Radar NOK,635,20.505
2/10/2026,night,174137501261618,01-741375-01-00,1813,20963320,120,Final Test Radar NOK,635,15.884
1/2/2026,night,174282301934252,01-742823-01-00,1808,20963569,50,Connection Error,602,15.453
4/25/2026,late,174282301187298,01-742823-01-00,1812,20963245,220,Barcode/datamatrix code quality NOK,488,15.434
1/31/2026,NIGHT,100792205614117,01-007922-05-10,1806,20963611,240,Machine system error Label Verification,644,20.521
1/12/2026,night,174056904436071,01-740569-04-00,1812,20963050,300,Final Test Radar NOK,635,15.695
11/13/2025,early,174282601566794,01-742826-01-10,1813,20963537,220,Final Test Radar NOK,635,1.003
2/8/2026,late,174137401626560,01-741374-01-20,1792,20963452,90,lower limit violation,819,15.118
2/10/2026,night,174137401414901,01-741374-01-10,2026,20963638,300,Machine system error test chamber,642,15.669
3/24/2026,night,174056904315025,01-740569-04-00,1804,20963741,260,MES Error,640,15.624
4/27/2026,night,174137401188914,01-741374-01-20,1814,20963848,250,AOI NOK,275,15.131
2/26/2026,night,174137401434827,01-741374-01-20,2010,20963846,190,Barcode/datamatrix code quality NOK,488,15.126
11/22/2025,night,100814205987409,01-008142-05-10,1795,20963712,300,MES Error,640,20.501
3/27/2026,late,100792205393212,01-007922-05-10,2512,20963223,70,Machine system error Label Verification,644,20.453
3/11/2026,early,174282301141311,01-742823-01-00,1794,20963243,60,Miscellaneous Defects,129,15.435
1/2/2026,night,174137401189183,01-741374-01-10,1794,20963578,240,Final Test Radar NOK,635,15.652
3/11/2026,late,174137501755797,01-741375-01-00,1804,20963848,60,MES Error,640,15.865
11/5/2025,early,174056704567636,01-740567-04-00,2010,20963653,40,Final Test Radar NOK,635,15.616
1/29/2026,Early,100814205576935,01-008142-05-10,2512,20963797,60,Final Test Radar NOK,635,20.458
4/18/2026,night ,174056904669054,01-740569-04-00,1807,20963569,220,Final Test Radar NOK,635,15.653
2/17/2026,Early,174056704527629,01-740567-04-00,1792,20963887,260,MES Error,640,15.626
4/4/2026,late,100792205428221,01-007922-05-10,1808,20963223,120,MES Error,640,20.511
2/27/2026,late,174056804140666,01-740568-04-00,2026,20963114,120,Final Test Radar NOK,635,11.605
12/31/2025,late,174137401999924,01-741374-01-10,1802,20963452,90,Barcode/datamatrix code quality NOK,488,15.64
1/23/2026,late,174282601955412,01-742826-01-10,1792,20963109,230,Milling NOK,638,0.934
12/8/2025,early,100814205181588,01-008142-05-10,2010,20963240,360,Final Test Radar NOK,635,20.443
3/21/2026,early,100792205809570,01-007922-05-10,1802,20963452,70,Final Test Radar NOK,635,20.468
11/28/2025,early,174137401854701,01-741374-01-10,1808,20963638,240,Final Test Radar NOK,635,15.616
3/19/2026,night,174137401606773,01-741374-01-20,2513,20963846,240,Final Test Radar NOK,635,15.108
1/7/2026,late,174282301802685,01-742823-01-00,1802,20963569,70,Final Test Radar NOK,635,15.421
4/29/2026,night,100792205884096,01-007922-05-10,1802,20963223,40,Final Test Radar NOK,635,20.537
1/19/2026, late,174057004972475,01-740570-04-00,1802,20963047,30,,25,17.21
11/1/2025,late,174137401474236,01-741374-01-10,2512,20963685,260,Machine Error,599,15.613
2/18/2026,late,174282601367657,01-742826-01-10,2010,20963109,250,MES Error,640,0.983
2/8/2026,LATE,174282301928487,01-742823-01-00,1813,20963119,240,MES Error,640,15.463
2/5/2026,early,174282601267791,01-742826-01-10,2010,20963537,300,Process error,596,0.922
1/20/2026,EARLY,100814205945442,01-008142-05-10,1813,20963240,250,Machine system error Label Verification,644,20.488
3/12/2026,late,100792205712869,01-007922-05-10,1794,20963685,60,MES Error,640,20.44
11/20/2025,night,100792205254261,01-007922-05-10,1813,20963045,300,MES Error,640,20.499
4/12/2026,early,100792205865479,01-007922-05-10,2483,20963223,90,Final Test Radar NOK,635,20.473
1/18/2026,night,100814205696296,01-008142-05-10,1792,20963797,70,Press fit NOK,620,20.528
1/31/2026,early,174056704983025,01-740567-04-00,1807,20963119,190,Machine system error Label Verification,644,15.619
11/21/2025,night,174056904898598,01-740569-04-00,1814,20963364,110,MES Error,640,15.676
11/4/2025,late,100792205934755,01-007922-05-10,1794,20963685,300,MES Error,640,20.505
2/10/2026,night ,174137401796590,01-741374-01-20,1806,20963846,110,,640,15.079
1/16/2026,late,174137401133141,01-741374-01-20,1806,20963848,80,MES Error,640,15.146
11/24/2025,early,100814205513037,01-008142-05-10,2010,20963253,120,Machine system error Label Verification,644,20.534
12/18/2025,late,100814205532005,01-008142-05-10,2513,20963253,30,Automatical optical check NOK,275,20.454
3/23/2026,night,174056704369840,01-740567-04-00,2513,20963452,100,Final Test Radar NOK,635,15.656
1/16/2026,early,174056804488984,01-740568-04-00,1794,20963578,60,Machine system error test chamber,642,11.689
3/28/2026,early,100792205631897,01-007922-05-10,2513,20963223,80,Machine system error Label Verification,644,20.487
11/16/2025,late,100792205871501,01-007922-05-10,1794,20963223,250,Final Test Radar NOK,635,20.529
2/17/2026,Late,174137501185992,01-741375-01-00,1814,20963243,70,X-Ray inspection (AXI) NOK,616,15.885
2/7/2026,night,174056804404616,01-740568-04-00,1812,20963114,120,Final Test Radar NOK,635,11.653
2/26/2026,late,100814205222451,01-008142-05-10,2512,20963253,250,Automatical optical check NOK,275,20.499
3/21/2026,night,174056904956360,01-740569-04-00,2513,20963569,90,Automatical optical check NOK,275,15.652
11/28/2025,Late,100792205106188,01-007922-05-10,2026,20963183,20,Machine system error Label Verification,644,20.446
4/9/2026,early,174282501738404,01-742825-01-00,1792,20963712,360,Final Test Radar NOK,635,2.588
1/2/2026,early,174137401700487,01-741374-01-20,1795,20963846,250,Machine system error Label Verification,644,15.103
4/9/2026,early,174057004489933,01-740570-04-00,1804,20963100,100,Automatical optical check NOK,275,17.193
2/26/2026,early ,174282301426900,01-742823-01-00,1806,20963245,50,Solder paste inspection NOK,680,15.468
1/1/2026,early ,174282301704411,01-742823-01-00,1807,20963245,300,Automatical optical check NOK,275,15.408
12/18/2025,late,174137501299659,01-741375-01-00,1802,20963611,50,MES Error,640,15.855
3/20/2026, late,100814205504868,01-008142-05-10,2010,20963240,20,Final Test Radar NOK,635,20.474
12/18/2025,Night,174282401307710,01-742824-01-10,1795,20963248,240,MES Error,640,15.181
3/24/2026,early,100814205929653,01-008142-05-10,1792,20963797,60,Final Test Radar NOK,635,20.47
3/21/2026,night,174282301401137,01-742823-01-00,2483,20963100,360,Final Test Radar NOK,635,15.406
1/25/2026,night,100814205242778,01-008142-05-10,1807,20963685,30,Miscellaneous Defects,129,20.486
3/20/2026,early,100814205597166,01-008142-05-10,1807,20963712,110,Machine system error Label Verification,644,20.448
11/12/2025,late,174056704966492,01-740567-04-00,1802,20963887,250,Automatical optical check NOK ,275,15.616
3/21/2026,late,174137401285006,01-741374-01-20,1808,20963846,110,Final Test Radar NOK,635,15.108
4/15/2026,EARLY,174137401355537,01-741374-01-10,2010,20963638,80,Miscellaneous Defects,129,15.7
4/7/2026,night,174137401589207,01-741374-01-20,1812,20963848,250,Machine system error test chamber,642,15.141
1/19/2026,night,174056804244850,01-740568-04-00,1812,20963578,110,Final Test Radar NOK,635,11.631
11/6/2025, late,100814205293751,01-008142-05-10,1795,20963797,60,Machine system error test chamber,642,20.5
1/23/2026,early,174056804211028,01-740568-04-00,2010,20963223,120,,602,11.601
12/5/2025,early,100814205755674,01-008142-05-10,1813,20963245,250,Solder paste inspection NOK,680,20.46
4/16/2026,night ,174137501439084,01-741375-01-00,1792,20963301,70,Final Test Radar NOK,635,15.854
2/19/2026,late,174137401367240,01-741374-01-20,1795,20963846,250,Miscellaneous Defects,129,15.061
2/25/2026,LATE,174137501221148,01-741375-01-00,2483,20963301,190,,,15.85
3/22/2026,night,174056704660605,01-740567-04-00,2513,20963611,180,MES Error,640,15.64
1/6/2026,early,174056704296473,01-740567-04-00,1802,20963653,110,Milling NOK,638,15.635
12/21/2025,Night,174137401834764,01-741374-01-20,1814,20963452,120,MES Error,640,15.077
11/25/2025,night,174282501273148,01-742825-01-00,1812,20963320,250,Solder paste inspection NOK,680,2.552
4/23/2026,night,174057004615138,01-740570-04-00,1804,20963100,260,MES Error,640,17.195
2/11/2026,early,174056904122010,01-740569-04-00,2483,20963774,80,Automatical optical check NOK,275,15.708
1/8/2026,late,174056804618934,01-740568-04-00,2513,20963578,110,Machine system error Label Verification,644,11.601
11/28/2025,NIGHT,174137501478752,01-741375-01-00,1814,20963611,250,Final Test Radar NOK,635,15.917
12/9/2025,night,100814205580870,01-008142-05-10,1814,20963797,50,Automatical optical check NOK,275,20.499
11/20/2025,early,100814205546120,01-008142-05-10,2513,20963245,70,Machine system error test chamber,642,20.539
12/14/2025,early,174137401357269,01-741374-01-10,1808,20963623,230,Final Test Radar NOK,635,15.625
4/29/2026,early ,174282501364178,01-742825-01-00,1802,20963320,360,Final Test Radar NOK,635,2.608
12/10/2025,early ,174282601975512,01-742826-01-10,1806,20963109,250,Final Test Radar NOK,635,0.976
2/14/2026,early,174137401636526,01-741374-01-20,1813,20963452,250,Final Test Radar NOK,635,15.126
3/29/2026,late,174282601465618,01-742826-01-10,1813,20963253,220,MES Error,640,0.945
4/25/2026,night,174137401190831,01-741374-01-10,1813,20963674,260,Final Test Radar NOK,635,15.68
2/8/2026,late,100792205211171,01-007922-05-10,2483,20963100,70,Final Test Radar NOK,635,20.505
11/3/2025,late,174056904143829,01-740569-04-00,2512,20963569,60,Final Test Radar NOK,635,15.617
4/18/2026,late,100792205483474,01-007922-05-10,1792,20963183,220,Connection Error,602,
1/31/2026,early,174137401405579,01-741374-01-20,2010,20963050,180,Machine system error Label Verification,644,15.059
4/11/2026,early,174282501980673,01-742825-01-00,2483,20963223,260,MES Error,640,2.559
3/26/2026,EARLY,174282301226741,01-742823-01-00,1813,20963767,60,Final Test Radar NOK,635,15.393
12/12/2025,NIGHT,174137401378422,01-741374-01-10,1812,20963623,360,Machine system error Label Verification,644,15.671
12/7/2025,early ,100792205101493,01-007922-05-10,1813,20963685,180,MES Error,640,20.509
12/3/2025,night,174137501337248,01-741375-01-00,1804,20963243,260,Solder paste inspection NOK,680,15.862
2/13/2026,early,174282601279022,01-742826-01-10,2483,20963109,260,Final Test Radar NOK,635,1.019
4/7/2026,early,174137401894036,01-741374-01-10,1792,20963452,120,MES Error,640,15.697
2/17/2026,early,174056804971565,01-740568-04-00,2513,20963114,120,Automatical optical check NOK,275,11.689
2/2/2026,LATE,174282301667472,01-742823-01-00,1813,20963245,120,Final Test Radar NOK,635,15.44
3/3/2026,night,174056904556106,01-740569-04-00,1813,20963741,180,MES Error,640,15.664
1/2/2026,early,174137401483999,01-741374-01-10,1813,20963623,70,Machine system error Label Verification,644,15.648
11/13/2025,night,174056904560523,01-740569-04-00,1807,20963364,20,Final Test Radar NOK,635,15.636
11/23/2025,early,174057004994781,01-740570-04-00,1814,20963047,190,Machine system error Label Verification,644,17.264
1/1/2026,Night,174282501927659,01-742825-01-00,1794,20963243,100,Automatical optical check NOK,275,2.604
4/24/2026,late,174282301764346,01-742823-01-00,2026,20963245,110,,,15.461
12/15/2025,late,100792205325909,01-007922-05-10,2513,20963712,220,MES Error,640,20.506
11/3/2025,early,174282401775699,01-742824-01-10,2026,20963741,190,Solder paste inspection NOK,680,15.247
3/20/2026,late,174282501885088,01-742825-01-00,1807,20963240,60,Final Test Radar NOK,635,2.561
11/25/2025,night,174057004108602,01-740570-04-00,1808,20963933,40,Label position NOK,564,17.191
11/26/2025,LATE,100814205119401,01-008142-05-10,2483,20963797,240,Final Test Radar NOK,635,20.491
3/5/2026,LATE,100814205485397,01-008142-05-10,1808,20963797,90,Barcode/datamatrix code quality NOK,488,20.488
11/2/2025,late,174137401603534,01-741374-01-20,1807,20963846,220,Automatical optical check NOK,275,15.058
3/6/2026,early,100792205123334,01-007922-05-10,2026,20963045,240,Automatical optical check NOK,275,20.454
11/1/2025,early,174282401167164,01-742824-01-10,2512,20963304,20,Machine system error Label Verification,644,15.179
3/9/2026,late,174137501599284,01-741375-01-00,2512,20963243,260,Final Test Radar NOK,635,15.875
12/17/2025,night,174056904371442,01-740569-04-00,1802,20963741,260,MES Error,640,15.686
4/23/2026,night,174056804244955,01-740568-04-00,1806,20963774,50,MES Error,640,11.695
12/21/2025,night,174056904102418,01-740569-04-00,2026,20963364,360,Final Test Radar NOK,635,15.675
12/21/2025,late,174282501239976,01-742825-01-00,1806,20963774,180,Final Test Radar NOK,635,2.557
4/18/2026,early ,174057004650750,01-740570-04-00,2513,20963100,70,,,17.28
3/19/2026,early,174137401898462,01-741374-01-20,2026,20963452,240,Barcode/datamatrix code quality NOK,488,15.108
3/26/2026,Late,174056904563555,01-740569-04-00,2010,20963364,250,Press fit NOK,620,15.611
3/6/2026,late,174056704403905,01-740567-04-00,1804,20963320,300,MES Error,640,15.644
1/27/2026,night,174057004582650,01-740570-04-00,2010,20963100,360,Final Test Radar NOK,635,17.218
4/24/2026,LATE,100814205614646,01-008142-05-10,1806,20963253,250,Final Test Radar NOK,635,20.48
12/26/2025,night,100792205700588,01-007922-05-10,1804,20963685,190,Machine system error test chamber,642,20.514
12/22/2025,late,174282301826233,01-742823-01-00,1814,20963304,30,Machine system error Label Verification,644,15.382
3/8/2026,Night,174056904778590,01-740569-04-00,1804,20963774,60,Solder paste inspection NOK,680,15.612
1/8/2026,Night,174137401967661,01-741374-01-10,2010,20963638,190,Communication to PCBA failed,607,15.694
3/25/2026,early,174056804954151,01-740568-04-00,1804,20963964,120,Final Test Radar NOK,635,11.696
1/27/2026,night,174137501869989,01-741375-01-00,1804,20963301,80,Automatical optical check NOK,275,15.848
3/8/2026,LATE,174056804395120,01-740568-04-00,1806,20963578,40,Automatical optical check NOK ,275,11.69
3/6/2026,early,174137401821872,01-741374-01-20,1812,20963846,240,Final Test Radar NOK,635,15.077
1/27/2026,night,174282301382737,01-742823-01-00,2483,20963245,100,Miscellaneous Defects,129,15.433
1/20/2026,early,174056904844109,01-740569-04-00,1802,20963674,70,Final Test Radar NOK,635,15.668
3/12/2026,late,174056704967341,01-740567-04-00,2010,20963653,300,Machine system error Label Verification,644,15.645
3/6/2026,early,174137401619383,01-741374-01-20,1795,20963846,110,MES Error,640,15.094
12/7/2025,early,174282401823808,01-742824-01-10,2483,20963685,360,Final Test Radar NOK,635,15.192
2/6/2026,night,100814205839943,01-008142-05-10,1814,20963797,120,Final Test Radar NOK,635,20.506
12/11/2025,late,100792205888513,01-007922-05-10,2483,20963223,260,Automatical optical check NOK,275,20.498
3/31/2026,late,174137501668373,01-741375-01-00,1794,20963611,230,Machine system error Label Verification,644,15.842
3/29/2026,late,100814205789168,01-008142-05-10,2513,20963797,50,Final Test Radar NOK,635,20.526
2/13/2026,Early,174282301434347,01-742823-01-00,1795,20963767,80,MES Error,640,15.392
2/11/2026,early,174056904868140,01-740569-04-00,1807,20963774,90,Solder paste inspection NOK,680,15.687
12/17/2025,early,174137501281973,01-741375-01-00,1808,20963578,100,Automatical optical check NOK ,275,15.864
11/17/2025,late,174056904966754,01-740569-04-00,2026,20963100,230,Final Test Radar NOK,635,15.668
4/3/2026,night,174056804958350,01-740568-04-00,1792,20963964,110,Final Test Radar NOK,635,11.62
1/19/2026,late,174282601699538,01-742826-01-10,1813,20963109,30,Machine system error test chamber,642,0.935
3/20/2026,late,100792205646802,01-007922-05-10,1814,20963578,70,MES Error,640,20.503
3/25/2026,night,174056904242011,01-740569-04-00,1813,20963364,20,Final Test Radar NOK,635,15.672
3/26/2026,LATE,100792205877195,01-007922-05-10,1808,20963050,30,Final Test Radar NOK,635,20.513
2/6/2026,late,100792205615895,01-007922-05-10,1795,20963183,360,X-Ray inspection (AXI) NOK,616,20.451
12/1/2025,early,174137401938068,01-741374-01-20,1812,20963848,260,Label position NOK,564,15.075
2/3/2026,late,100792205886099,01-007922-05-10,1814,20963223,220,Cleaning process error,618,20.461
2/27/2026,late,174137401392736,01-741374-01-10,1814,20963638,100,Solder paste inspection NOK,680,15.631
11/30/2025,early,174056704989265,01-740567-04-00,1808,20963248,30,Communication to PCBA failed,607,15.696
