DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
2026-02-05,night,174057004962596,01-740570-04-00,2512,20963933,260,Final Test Radar NOK,635,17.195
2026-02-05,night,174282501189961,01-742825-01-00,1807,20963320,190,Electrical fault,25,2.595
2026-02-06,early,174137401789512,01-741374-01-10,1813,20963100,60,Automatical optical check NOK,275,15.650
2026-02-06,early,174137401842510,01-741374-01-20,2513,20963848,230,Final Test Radar NOK,635,15.102
2026-02-06,early,174137401956572,01-741374-01-20,1807,20963848,360,Barcode/datamatrix code quality NOK,488,15.137
2026-02-06,early,174282301448670,01-742823-01-00,1812,20963767,250,Final Test Radar NOK,635,15.469
2026-02-06,late,100792205615895,01-007922-05-10,1795,20963183,360,X-Ray inspection (AXI) NOK,616,20.451
2026-02-06,late,100814205388820,01-008142-05-10,1807,20963797,20,Barcode/datamatrix code quality NOK,488,20.485
2026-02-06,late,174056804830994,01-740568-04-00,2026,20963964,260,Automatical optical check NOK,275,11.612
2026-02-06,late,174057004778462,01-740570-04-00,1814,20963047,20,Final Test Radar NOK,635,17.282
2026-02-06,late,174137401283630,01-741374-01-20,1807,20963848,50,X-Ray inspection (AXI) NOK,616,15.134
2026-02-06,night,100792205456032,01-007922-05-10,1806,20963223,360,Final Test Radar NOK,635,20.476
2026-02-06,night,100814205839943,01-008142-05-10,1814,20963797,120,Final Test Radar NOK,635,20.506
2026-02-06,night,174056704367940,01-740567-04-00,2512,20963452,300,Electrical fault,25,15.627
2026-02-07,early,100792205326274,01-007922-05-10,2513,20963712,80,Milling NOK,638,20.485
2026-02-07,early,100792205472314,01-007922-05-10,2513,20963223,180,MES Error,640,20.511
2026-02-07,early,100814205993111,01-008142-05-10,1806,20963240,230,Automatical optical check NOK,275,20.479
2026-02-07,early,174282601120327,01-742826-01-10,1814,20963537,40,Miscellaneous Defects,129,0.938
2026-02-07,early,174282601356430,01-742826-01-10,1794,20963109,240,Final Test Radar NOK,635,0.958
2026-02-07,late,100814205156015,01-008142-05-10,1802,20963767,250,Barcode/datamatrix code quality NOK,488,20.457
2026-02-07,late,174056804288777,01-740568-04-00,1812,20963674,30,Machine system error test chamber,642,NULL
2026-02-07,late,174137401294369,01-741374-01-10,2026,20963253,360,Barcode/datamatrix code quality NOK,488,15.642
2026-02-07,late,174282301490527,01-742823-01-00,2483,20963767,180,Final Test Radar NOK,635,15.395
2026-02-07,night,100814205377347,01-008142-05-10,1813,20963240,220,Final Test Radar NOK,635,20.440
2026-02-07,night,174056804404616,01-740568-04-00,1812,20963114,120,Final Test Radar NOK,635,11.653
2026-02-07,night,174137401447235,01-741374-01-10,1792,20963623,50,Final Test Radar NOK,635,15.628
2026-02-07,night,174137401466281,01-741374-01-20,1807,20963846,180,Machine system error test chamber,642,15.086
2026-02-07,night,174137401911622,01-741374-01-10,1807,20963638,30,Barcode/datamatrix code quality NOK,488,15.666
2026-02-07,night,174282401605612,01-742824-01-10,1808,20963304,50,Final Test Radar NOK,635,15.235
2026-02-08,early,100792205391155,01-007922-05-10,2483,20963685,90,Miscellaneous Defects,129,20.524
2026-02-08,early,174056804473545,01-740568-04-00,2483,20963964,240,Cleaning process error,618,11.629
2026-02-08,early,174282601387211,01-742826-01-10,1795,20963537,230,Barcode/datamatrix code quality NOK,488,0.951
2026-02-08,late,100792205211171,01-007922-05-10,2483,20963100,70,Final Test Radar NOK,635,20.505
2026-02-08,late,100792205790685,01-007922-05-10,1808,20963685,30,Barcode/datamatrix code quality NOK,488,20.518
2026-02-08,late,174137401491835,01-741374-01-20,1795,20963452,220,MES Error,640,15.095
2026-02-08,late,174137401626560,01-741374-01-20,1792,20963452,90,lower limit violation,819,15.118
2026-02-08,late,174137401960442,01-741374-01-20,2513,20963320,30,Automatical optical check NOK,275,15.146
2026-02-08,late,174282301928487,01-742823-01-00,1813,20963119,240,MES Error,640,15.463
2026-02-08,night,100814205767873,01-008142-05-10,1814,20963797,70,Final Test Radar NOK,635,20.452
2026-02-08,night,174056704654000,01-740567-04-00,2010,20963887,250,Automatical optical check NOK,275,15.707
2026-02-08,night,174282401160541,01-742824-01-10,2512,20963248,110,Miscellaneous Defects,129,15.190
2026-02-09,early,100792205966192,01-007922-05-10,1812,20963712,50,Machine system error test chamber,642,20.525
2026-02-09,early,100814205300287,01-008142-05-10,1814,20963253,180,MES Error,640,20.441
2026-02-09,early,174137401108454,01-741374-01-20,1814,20963452,50,Milling NOK,638,15.119
2026-02-09,late,100792205547185,01-007922-05-10,1802,20963183,90,Electrical fault,25,20.520
2026-02-09,late,100814205616428,01-008142-05-10,1806,20963253,360,Final Test Radar NOK,635,20.511
2026-02-09,late,174057004187949,01-740570-04-00,1806,20963933,100,MES Error,640,17.281
2026-02-09,late,174137401639292,01-741374-01-20,2512,20963848,240,Miscellaneous Defects,129,15.080
2026-02-09,night,100792205403149,01-007922-05-10,1802,20963223,360,MES Error,640,20.521
2026-02-09,night,100792205865891,01-007922-05-10,2483,20963685,120,Final Test Radar NOK,635,20.534
2026-02-10,early,100814205453784,01-008142-05-10,1804,20963240,220,Machine system error test chamber,642,20.446
2026-02-10,late,174056704745830,01-740567-04-00,2513,20963887,230,MES Error,640,15.693
2026-02-10,late,174056904646078,01-740569-04-00,1814,20963569,190,Final Test Radar NOK,635,15.638
2026-02-10,late,174057004264377,01-740570-04-00,1804,20963047,120,Process error,596,NULL
2026-02-10,late,174137401837771,01-741374-01-10,1792,20963774,30,MES Error,640,15.677
2026-02-10,late,174282301250255,01-742823-01-00,1802,20963767,250,Barcode/datamatrix code quality NOK,488,15.401
2026-02-10,night,100792205888371,01-007922-05-10,1804,20963797,60,Final Test Radar NOK,635,20.519
2026-02-10,night,174137401163859,01-741374-01-10,1794,20963638,180,Automatical optical check NOK,275,15.610
2026-02-10,night,174137401414901,01-741374-01-10,2026,20963638,300,Machine system error test chamber,642,15.669
2026-02-10,night,174137401796590,01-741374-01-20,1806,20963846,110,MES Error,640,15.079
2026-02-10,night,174137401921591,01-741374-01-20,2010,20963846,300,Final Test Radar NOK,635,15.114
2026-02-10,night,174137501261618,01-741375-01-00,1813,20963320,120,Final Test Radar NOK,635,15.884
2026-02-10,night,174137501656653,01-741375-01-00,1814,20963243,230,Process error,596,15.903
2026-02-10,night,174282401820413,01-742824-01-10,1806,20963304,30,Machine system error Label Verification,644,15.189
2026-02-10,night,174282601946703,01-742826-01-10,1812,20963109,360,Final Test Radar NOK,635,0.930
2026-02-11,early,174056904122010,01-740569-04-00,2483,20963774,80,Automatical optical check NOK,275,15.708
2026-02-11,early,174056904842640,01-740569-04-00,2513,20963364,360,X-Ray inspection (AXI) NOK,616,15.657
2026-02-11,early,174056904868140,01-740569-04-00,1807,20963774,90,Solder paste inspection NOK,680,15.687
2026-02-11,late,174056704459251,01-740567-04-00,1813,20963653,90,MES Error,640,15.696
2026-02-11,night,174056804392811,01-740568-04-00,1795,20963248,110,Solder paste inspection NOK,680,11.607
2026-02-11,night,174137401737991,01-741374-01-10,2512,20963774,40,MES Error,640,15.611
2026-02-11,night,174282301588850,01-742823-01-00,1808,20963245,220,Final Test Radar NOK,635,15.477
2026-02-11,night,174282401667789,01-742824-01-10,1806,20963304,120,MES Error,640,15.221
2026-02-12,early,174057004585705,01-740570-04-00,2513,20963933,250,Connection Error,602,17.282
2026-02-12,early,174057004978862,01-740570-04-00,2026,20963100,90,Final Test Radar NOK,635,17.270
2026-02-12,early,174137401879116,01-741374-01-10,2483,20963623,80,Miscellaneous Defects,129,15.699
2026-02-12,early,174137501234041,01-741375-01-00,1807,20963767,220,Machine system error Label Verification,644,15.891
2026-02-12,early,174282501220219,01-742825-01-00,1806,20963066,120,Milling NOK,638,2.589
2026-02-12,early,174282501308078,01-742825-01-00,1807,20963114,230,Final Test Radar NOK,635,2.519
2026-02-12,early,174282601248990,01-742826-01-10,1802,20963109,40,Final Test Radar NOK,635,0.993
2026-02-12,late,100792205618870,01-007922-05-10,2512,20963183,110,MES Error,640,NULL
2026-02-12,late,100814205525704,01-008142-05-10,1794,20963253,300,Machine system error test chamber,642,20.487
2026-02-12,late,174137501740140,01-741375-01-00,1812,20963301,120,Final Test Radar NOK,635,15.847
2026-02-12,night,100792205509985,01-007922-05-10,1813,20963045,60,Final Test Radar NOK,635,20.508
2026-02-12,night,100792205917919,01-007922-05-10,2026,20963685,100,Automatical optical check NOK,275,20.533
2026-02-12,night,174056804564306,01-740568-04-00,2026,20963964,180,Milling NOK,638,11.670
2026-02-12,night,174056904204656,01-740569-04-00,1794,20963674,360,Final Test Radar NOK,635,15.646
2026-02-12,night,174137401536999,01-741374-01-10,1792,20963774,250,Final Test Radar NOK,635,15.687
2026-02-12,night,174137501265969,01-741375-01-00,2513,20963243,100,Final Test Radar NOK,635,15.918
2026-02-12,night,174137501448428,01-741375-01-00,1813,20963301,220,Automatical optical check NOK,275,15.860
2026-02-13,early,100814205898867,01-008142-05-10,1808,20963653,360,Automatical optical check NOK,275,20.493
2026-02-13,early,174056904817002,01-740569-04-00,1792,20963741,70,Solder paste inspection NOK,680,15.619
2026-02-13,early,174057004959462,01-740570-04-00,1795,20963047,240,Final Test Radar NOK,635,17.261
2026-02-13,early,174137401343396,01-741374-01-10,1813,20963638,100,Final Test Radar NOK,635,15.653
2026-02-13,early,174137501443367,01-741375-01-00,1814,20963301,90,Final Test Radar NOK,635,15.840
2026-02-13,early,174282301434347,01-742823-01-00,1795,20963767,80,MES Error,640,15.392
2026-02-13,early,174282601279022,01-742826-01-10,2483,20963109,260,Final Test Radar NOK,635,1.019
2026-02-13,early,174282601758784,01-742826-01-10,1807,20963569,100,Machine system error test chamber,642,1.013
2026-02-13,late,174056904742818,01-740569-04-00,1794,20963774,120,Machine system error test chamber,642,15.688
2026-02-13,late,174057004360316,01-740570-04-00,1813,20963119,40,Final Test Radar NOK,635,17.257
2026-02-13,late,174282601844984,01-742826-01-10,1812,20963712,70,Final Test Radar NOK,635,0.933
2026-02-13,night,174056704936979,01-740567-04-00,1794,20963653,360,MES Error,640,15.676
2026-02-13,night,174056904645300,01-740569-04-00,1802,20963674,240,Machine system error test chamber,642,15.710
2026-02-13,night,174057004711727,01-740570-04-00,2026,20963047,30,MES Error,640,17.223
2026-02-13,night,174057004897925,01-740570-04-00,1804,20963047,80,Final Test Radar NOK,635,17.201
2026-02-13,night,174137501649960,01-741375-01-00,2513,20963611,70,Machine system error test chamber,642,15.870
2026-02-13,night,174282401765105,01-742824-01-10,1795,20963223,110,MES Error,640,15.223
2026-02-13,night,174282601281649,01-742826-01-10,1806,20963537,240,Final Test Radar NOK,635,0.934
2026-02-14,early,100792205225014,01-007922-05-10,2010,20963712,90,Solder paste inspection NOK,680,20.458
2026-02-14,early,100792205699111,01-007922-05-10,1814,20963712,180,Machine system error test chamber,642,20.535
2026-02-14,early,100814205981495,01-008142-05-10,1807,20963253,300,Final Test Radar NOK,635,20.460
2026-02-14,early,174056804597938,01-740568-04-00,1804,20963114,80,Machine system error Label Verification,644,11.638
2026-02-14,early,174057004420140,01-740570-04-00,1806,20963100,240,Final Test Radar NOK,635,17.231
2026-02-14,early,174137401463473,01-741374-01-10,2483,20963623,360,MES Error,640,15.638
2026-02-14,early,174137401636526,01-741374-01-20,1813,20963452,250,Final Test Radar NOK,635,15.126
2026-02-14,late,100792205878592,01-007922-05-10,2026,20963050,220,Machine system error Label Verification,644,20.473
2026-02-14,late,174056704512842,01-740567-04-00,1806,20963887,230,Automatical optical check NOK,275,15.656
2026-02-14,night,174056904673172,01-740569-04-00,1792,20963569,30,MES Error,640,15.698
2026-02-14,night,174057004128223,01-740570-04-00,2512,20963047,80,MES Error,640,17.270
2026-02-14,night,174057004591147,01-740570-04-00,1812,20963047,360,Machine system error Label Verification,644,17.206
2026-02-14,night,174137401198351,01-741374-01-20,1808,20963848,120,lower limit violation,819,15.112
2026-02-14,night,174282501702504,01-742825-01-00,2483,20963320,250,MES Error,640,2.582
2026-02-15,early,174056704441680,01-740567-04-00,1792,20963452,50,Final Test Radar NOK,635,15.701
2026-02-15,early,174137501875643,01-741375-01-00,1808,20963611,120,MES Error,640,15.832
2026-02-15,early,174282301972097,01-742823-01-00,2513,20963245,240,Final Test Radar NOK,635,15.462
2026-02-15,early,174282501233037,01-742825-01-00,1794,20963320,120,Miscellaneous Defects,129,2.605
2026-02-15,late,174056804777724,01-740568-04-00,1814,20963183,190,Communication to PCBA failed,607,11.633
2026-02-15,late,174056904888118,01-740569-04-00,1804,20963364,190,Final Test Radar NOK,635,15.617
2026-02-15,late,174057004384639,01-740570-04-00,1807,20963047,110,Final Test Radar NOK,635,17.245
2026-02-15,late,174137501400850,01-741375-01-00,1807,20963611,220,Machine system error Label Verification,644,15.881
2026-02-15,late,174282301762201,01-742823-01-00,1814,20963245,250,Process error,596,15.447
2026-02-15,late,174282501462351,01-742825-01-00,1813,20963846,220,Final Test Radar NOK,635,2.556
2026-02-15,late,174282601537789,01-742826-01-10,2010,20963109,250,Automatical optical check NOK,275,0.973
2026-02-15,night,100814205176697,01-008142-05-10,1813,20963611,40,Final Test Radar NOK,635,20.450
2026-02-15,night,174056904433299,01-740569-04-00,1808,20963569,70,Machine system error test chamber,642,15.617
2026-02-15,night,174057004247667,01-740570-04-00,2026,20963047,260,Machine system error Label Verification,644,17.246
2026-02-16,early,100792205650768,01-007922-05-10,1812,20963712,230,Label position NOK,564,20.469
2026-02-16,early,174056904403527,01-740569-04-00,1795,20963569,30,Final Test Radar NOK,635,15.636
2026-02-16,early,174137401229221,01-741374-01-20,1794,20963240,20,Machine system error Label Verification,644,15.110
2026-02-16,early,174282601122536,01-742826-01-10,1806,20963537,100,Automatical optical check NOK,275,0.958
2026-02-16,late,100792205860124,01-007922-05-10,1804,20963685,30,Final Test Radar NOK,635,20.510
2026-02-16,late,174056904828909,01-740569-04-00,1807,20963741,360,Press fit NOK,620,15.686
2026-02-16,late,174137401259077,01-741374-01-20,1814,20963245,190,Barcode/datamatrix code quality NOK,488,15.059
2026-02-16,late,174282501538174,01-742825-01-00,1802,20963320,240,MES Error,640,2.584
2026-02-16,night,174056704807227,01-740567-04-00,2483,20963119,60,Final Test Radar NOK,635,15.656
2026-02-16,night,174056804693186,01-740568-04-00,1806,20963964,40,Solder paste inspection NOK,680,11.613
2026-02-16,night,174057004633025,01-740570-04-00,1806,20963100,300,Connection Error,602,17.263
2026-02-16,night,174282401498777,01-742824-01-10,1806,20963846,180,Automatical optical check NOK,275,15.202
2026-02-16,night,174282501277003,01-742825-01-00,2010,20963320,100,Machine system error test chamber,642,2.527
2026-02-17,early,174056704527629,01-740567-04-00,1792,20963887,260,MES Error,640,15.626
2026-02-17,early,174056804971565,01-740568-04-00,2513,20963114,120,Automatical optical check NOK,275,11.689
2026-02-17,late,174056704748513,01-740567-04-00,1795,20963653,80,Automatical optical check NOK,275,15.695
2026-02-17,late,174056804207980,01-740568-04-00,1792,20963100,300,Final Test Radar NOK,635,11.604
2026-02-17,late,174056804207980,01-740568-04-00,2026,20963100,300,Final Test Radar NOK,635,11.604
2026-02-17,late,174057004376502,01-740570-04-00,2513,20963100,220,MES Error,640,17.259
2026-02-17,late,174137501185992,01-741375-01-00,1814,20963243,70,X-Ray inspection (AXI) NOK,616,15.885
2026-02-17,night,174056804226642,01-740568-04-00,2026,20963964,180,Final Test Radar NOK,635,11.653
2026-02-17,night,174056804301577,01-740568-04-00,2483,20963767,70,Machine system error test chamber,642,11.658
2026-02-17,night,174056904867333,01-740569-04-00,2483,20963569,80,Barcode/datamatrix code quality NOK,488,NULL
2026-02-17,night,174137401354832,01-741374-01-20,1804,20963452,60,Miscellaneous Defects,129,15.131
2026-02-18,early,100814205443767,01-008142-05-10,1812,20963797,260,Machine system error test chamber,642,20.522
2026-02-18,early,174056804628704,01-740568-04-00,1814,20963964,260,MES Error,640,11.628
2026-02-18,early,174056904732784,01-740569-04-00,2010,20963674,220,MES Error,640,15.634
2026-02-18,early,174056904751353,01-740569-04-00,1807,20963569,250,Final Test Radar NOK,635,15.639
2026-02-18,early,174057004837328,01-740570-04-00,1794,20963047,220,Final Test Radar NOK,635,17.274
2026-02-18,early,174137401279298,01-741374-01-10,2483,20963638,110,Machine Error,599,15.650
2026-02-18,early,174137401449421,01-741374-01-20,1804,20963846,240,Heat stacking NOK,621,15.065
2026-02-18,late,174282601367657,01-742826-01-10,2010,20963109,250,MES Error,640,0.983
2026-02-18,night,100814205752966,01-008142-05-10,1808,20963240,230,Final Test Radar NOK,635,20.499
2026-02-18,night,174056704228168,01-740567-04-00,2483,20963653,180,Milling NOK,638,15.697
2026-02-18,night,174057004734330,01-740570-04-00,1806,20963047,220,Process error,596,17.222
2026-02-18,night,174137401458844,01-741374-01-10,1814,20963623,220,Final Test Radar NOK,635,15.612
2026-02-18,night,174282401263324,01-742824-01-10,1804,20963050,240,Miscellaneous Defects,129,15.156
2026-02-19,early,100792205917070,01-007922-05-10,2513,20963223,20,Automatical optical check NOK,275,20.485
2026-02-19,early,174056904358114,01-740569-04-00,2513,20963674,50,Final Test Radar NOK,635,15.613
2026-02-19,early,174282501478898,01-742825-01-00,2026,20963578,40,Miscellaneous Defects,129,2.516
2026-02-19,early,174282601200301,01-742826-01-10,1812,20963537,70,Final Test Radar NOK,635,0.947
2026-02-19,late,100814205403442,01-008142-05-10,1807,20963797,30,Final Test Radar NOK,635,20.463
2026-02-19,late,174056904659763,01-740569-04-00,1814,20963741,50,Barcode/datamatrix code quality NOK,488,15.692
2026-02-19,late,174137401367240,01-741374-01-20,1795,20963846,250,Miscellaneous Defects,129,15.061
2026-02-19,night,174056704232559,01-740567-04-00,1802,20963452,300,Automatical optical check NOK,275,15.654
2026-02-19,night,174282501367704,01-742825-01-00,2010,20963066,110,Solder paste inspection NOK,680,2.565
2026-02-20,early,100792205766441,01-007922-05-10,2513,20963223,60,Miscellaneous Defects,129,20.499
2026-02-20,early,174056804651085,01-740568-04-00,1794,20963964,190,Machine system error test chamber,642,11.698
2026-02-20,early,174057004753513,01-740570-04-00,1795,20963100,40,Final Test Radar NOK,635,17.197
2026-02-20,early,174137501444056,01-741375-01-00,2512,20963653,50,Dispensing sealant NOK,633,15.892
2026-02-20,late,100792205397149,01-007922-05-10,1812,20963183,190,MES Error,640,20.484
2026-02-20,late,100792205734775,01-007922-05-10,1814,20963685,230,Machine system error Label Verification,644,20.453
2026-02-20,late,100792205842501,01-007922-05-10,1808,20963183,90,MES Error,640,20.496
2026-02-20,late,174056904619037,01-740569-04-00,2010,20963674,80,Machine system error Label Verification,644,15.672
2026-02-20,late,174057004833247,01-740570-04-00,1813,20963933,20,Final Test Radar NOK,635,17.217
2026-02-20,late,174137401314340,01-741374-01-20,1792,20963452,90,Miscellaneous Defects,129,15.072
2026-02-20,late,174137401920595,01-741374-01-20,2010,20963452,20,X-Ray inspection (AXI) NOK,616,15.065
2026-02-20,late,174137501145767,01-741375-01-00,1814,20963047,240,Final Test Radar NOK,635,15.859
2026-02-20,late,174282401281890,01-742824-01-10,1807,20963304,100,Milling NOK,638,15.159
2026-02-20,late,174282401781890,01-742824-01-10,1795,20963304,240,Final Test Radar NOK,635,15.224
2026-02-20,late,174282601455446,01-742826-01-10,1808,20963109,300,Machine system error Label Verification,644,0.991
2026-02-20,night,100814205518731,01-008142-05-10,2513,20963253,90,Final Test Radar NOK,635,20.512
2026-02-20,night,174056704332419,01-740567-04-00,1808,20963452,120,Machine system error test chamber,642,15.671
2026-02-20,night,174056804968454,01-740568-04-00,2026,20963887,20,Electrical fault,25,11.623
2026-02-20,night,174282301708388,01-742823-01-00,1802,20963245,90,Barcode/datamatrix code quality NOK,488,15.451
2026-02-20,night,174282401399736,01-742824-01-10,2513,20963578,20,Milling NOK,638,15.218
2026-02-21,early,174057004134963,01-740570-04-00,2026,20963933,120,Automatical optical check NOK,275,17.196
2026-02-21,early,174282501138669,01-742825-01-00,1804,20963320,240,Miscellaneous Defects,129,2.557
2026-02-21,late,100792205104493,01-007922-05-10,1808,20963685,30,Final Test Radar NOK,635,20.535
2026-02-21,late,174056804768460,01-740568-04-00,1804,20963964,250,MES Error,640,11.622
2026-02-21,late,174056904896806,01-740569-04-00,1804,20963741,120,Milling NOK,638,15.647
2026-02-21,late,174137401621084,01-741374-01-20,1792,20963452,300,Miscellaneous Defects,129,15.144
2026-02-21,late,174282501213598,01-742825-01-00,2026,20963887,180,Solder paste inspection NOK,680,2.553
2026-02-21,late,174282501648055,01-742825-01-00,2010,20963320,360,Machine system error Label Verification,644,2.561
2026-02-21,late,174282501953309,01-742825-01-00,2010,20963223,20,Final Test Radar NOK,635,2.600
2026-02-21,night,100792205705947,01-007922-05-10,1808,20963685,40,Final Test Radar NOK,635,20.476
2026-02-21,night,174056704527527,01-740567-04-00,1804,20963452,300,Machine system error Label Verification,644,15.699
2026-02-21,night,174056804143015,01-740568-04-00,2512,20963964,300,Cleaning process error,618,11.632
2026-02-21,night,174056804842762,01-740568-04-00,2513,20963578,260,Final Test Radar NOK,635,11.610
2026-02-21,night,174056904392003,01-740569-04-00,1804,20963767,40,Final Test Radar NOK,635,15.709
2026-02-21,night,174057004411643,01-740570-04-00,1813,20963712,50,Final Test Radar NOK,635,17.265
2026-02-22,early,174056904475075,01-740569-04-00,1802,20963774,110,Final Test Radar NOK,635,15.671
2026-02-22,early,174137401374258,01-741374-01-10,2010,20963623,90,Automatical optical check NOK,275,15.657
2026-02-22,early,174282501245893,01-742825-01-00,1804,20963320,120,Machine system error Label Verification,644,2.573
2026-02-22,early,174282501753484,01-742825-01-00,1812,20963066,70,Final Test Radar NOK,635,2.602
2026-02-22,late,100792205251981,01-007922-05-10,1807,20963685,360,MES Error,640,20.458
2026-02-22,late,174056904404103,01-740569-04-00,1814,20963364,20,Solder paste inspection NOK,680,15.627
2026-02-22,late,174056904856169,01-740569-04-00,2026,20963741,240,Connection Error,602,15.707
2026-02-22,late,174057004709722,01-740570-04-00,1813,20963100,300,MES Error,640,17.287
2026-02-22,late,174057004865305,01-740570-04-00,1808,20963245,260,Connection Error,602,17.285
2026-02-22,late,174137401860596,01-741374-01-20,1807,20963623,50,Machine system error Label Verification,644,15.059
2026-02-22,late,174282601917192,01-742826-01-10,1804,20963109,300,Machine system error Label Verification,644,0.934
2026-02-22,night,100792205759580,01-007922-05-10,2026,20963685,60,Final Test Radar NOK,635,NULL
2026-02-22,night,100814205266748,01-008142-05-10,1806,20963240,70,Final Test Radar NOK,635,20.441
2026-02-22,night,174056804794530,01-740568-04-00,2010,20963100,260,Solder paste inspection NOK,680,11.661
2026-02-22,night,174056904119652,01-740569-04-00,2010,20963364,120,Final Test Radar NOK,635,15.683
2026-02-23,early,174056704857260,01-740567-04-00,1794,20963452,40,Final Test Radar NOK,635,15.705
2026-02-23,early,174056904715138,01-740569-04-00,1794,20963674,300,Automatical optical check NOK,275,15.616
2026-02-23,late,174056904393520,01-740569-04-00,2026,20963050,20,Final Test Radar NOK,635,15.691
2026-02-23,late,174056904682051,01-740569-04-00,1802,20963611,230,Communication to PCBA failed,607,15.641
2026-02-23,late,174056904764849,01-740569-04-00,1794,20963569,100,Label position NOK,564,15.625
2026-02-23,night,100792205669153,01-007922-05-10,1806,20963712,120,Automatical optical check NOK,275,20.445
2026-02-23,night,174056704363581,01-740567-04-00,1813,20963887,260,MES Error,640,15.630
2026-02-23,night,174282301589220,01-742823-01-00,1814,20963245,80,Automatical optical check NOK,275,15.409
2026-02-24,early,100792205226610,01-007922-05-10,1812,20963223,60,Final Test Radar NOK,635,20.457
2026-02-24,early,100814205118127,01-008142-05-10,2010,20963741,190,Final Test Radar NOK,635,20.450
2026-02-24,early,174056804103521,01-740568-04-00,1795,20963114,50,Final Test Radar NOK,635,11.612
2026-02-24,early,174056904455210,01-740569-04-00,2513,20963364,40,Process error,596,15.674
2026-02-24,early,174056904523389,01-740569-04-00,1802,20963712,300,Final Test Radar NOK,635,15.668
2026-02-24,early,174057004396183,01-740570-04-00,1812,20963933,70,Automatical optical check NOK,275,17.281
2026-02-24,early,174057004999115,01-740570-04-00,2483,20963100,180,Barcode/datamatrix code quality NOK,488,17.250
2026-02-24,early,174137501205549,01-741375-01-00,1795,20963243,40,Electrical fault,25,15.835
2026-02-24,early,174282501701056,01-742825-01-00,1804,20963066,250,Final Test Radar NOK,635,2.546
2026-02-24,early,174282601229376,01-742826-01-10,1795,20963109,180,Machine system error Label Verification,644,0.977
2026-02-24,late,100814205741780,01-008142-05-10,1795,20963253,110,Final Test Radar NOK,635,20.482
2026-02-24,late,174056904234536,01-740569-04-00,2513,20963050,80,Machine system error Label Verification,644,15.677
2026-02-24,night,100792205220764,01-007922-05-10,1804,20963712,190,Automatical optical check NOK,275,20.513
2026-02-24,night,174056904905469,01-740569-04-00,1792,20963569,260,Final Test Radar NOK,635,15.629
2026-02-24,night,174137401453596,01-741374-01-20,1814,20963674,240,Final Test Radar NOK,635,15.067
2026-02-24,night,174137501402630,01-741375-01-00,2512,20963243,50,MES Error,640,15.889
2026-02-24,night,174282501381469,01-742825-01-00,1794,20963066,50,Final Test Radar NOK,635,2.525
2026-02-25,early,100792205238256,01-007922-05-10,2512,20963685,190,Miscellaneous Defects,129,20.486
2026-02-25,early,100792205630420,01-007922-05-10,1814,20963183,90,MES Error,640,20.512
2026-02-25,early,100814205105621,01-008142-05-10,1812,20963066,250,Final Test Radar NOK,635,20.470
2026-02-25,early,174056704671971,01-740567-04-00,1813,20963887,120,Automatical optical check NOK,275,15.641
2026-02-25,early,174137501406616,01-741375-01-00,1804,20963301,360,Final Test Radar NOK,635,15.868
2026-02-25,early,174137501820169,01-741375-01-00,1804,20963243,40,Heat stacking NOK,621,15.868
2026-02-25,late,100792205748543,01-007922-05-10,2010,20963114,190,Final Test Radar NOK,635,20.449
2026-02-25,late,174056704758793,01-740567-04-00,1792,20963452,230,Final Test Radar NOK,635,15.699
2026-02-25,late,174056904870214,01-740569-04-00,1814,20963569,360,Final Test Radar NOK,635,15.613
2026-02-25,night,100814205678874,01-008142-05-10,1807,20963240,70,MES Error,640,20.477
2026-02-25,night,174056904496009,01-740569-04-00,1806,20963050,190,Final Test Radar NOK,635,15.632
2026-02-25,night,174282301285107,01-742823-01-00,1814,20963245,250,MES Error,640,15.431
2026-02-26,early,174056804417459,01-740568-04-00,1802,20963045,40,Machine system error test chamber,642,11.677
2026-02-26,early,174137401714969,01-741374-01-10,1804,20963623,120,Miscellaneous Defects,129,15.622
2026-02-26,early,174137501910377,01-741375-01-00,1802,20963045,100,Communication to PCBA failed,607,15.873
2026-02-26,early,174282301426900,01-742823-01-00,1806,20963245,50,Solder paste inspection NOK,680,15.468
2026-02-26,early,174282401273838,01-742824-01-10,2483,20963248,300,Barcode/datamatrix code quality NOK,488,15.151
2026-02-26,early,174282501777513,01-742825-01-00,1792,20963066,70,Machine system error Label Verification,644,2.575
2026-02-26,late,100814205222451,01-008142-05-10,2512,20963253,250,Automatical optical check NOK,275,20.499
2026-02-26,late,174056904398384,01-740569-04-00,2512,20963674,260,Machine system error test chamber,642,15.659
2026-02-26,late,174056904599580,01-740569-04-00,2010,20963774,240,Final Test Radar NOK,635,15.639
2026-02-26,late,174057004186973,01-740570-04-00,1804,20963047,40,Automatical optical check NOK,275,17.262
2026-02-26,late,174137401620246,01-741374-01-20,2010,20963452,220,Miscellaneous Defects,129,15.121
2026-02-26,night,100792205211495,01-007922-05-10,2483,20963712,260,Miscellaneous Defects,129,20.441
2026-02-26,night,174137401373820,01-741374-01-10,1792,20963623,110,Final Test Radar NOK,635,15.692
2026-02-26,night,174137401434827,01-741374-01-20,2010,20963846,190,Barcode/datamatrix code quality NOK,488,15.126
